"","happ1_emot_hap","happ1_emot_sat","happ1_emot_enj","happ1_emot_ala","happ1_emot_sca","happ1_emot_fea","happ1_emot_irr","happ1_emot_agg","happ1_emot_ann","happ1_supp_dif","happ1_supp_con","happ2_emot_hap","happ2_emot_sat","happ2_emot_enj","happ2_emot_ala","happ2_emot_sca","happ2_emot_fea","happ2_emot_irr","happ2_emot_agg","happ2_emot_ann","happ2_supp_dif","happ2_supp_con","angr1_emot_hap","angr1_emot_sat","angr1_emot_enj","angr1_emot_ala","angr1_emot_sca","angr1_emot_fea","angr1_emot_irr","angr1_emot_agg","angr1_emot_ann","angr1_supp_dif","angr1_supp_con","angr2_emot_hap","angr2_emot_sat","angr2_emot_enj","angr2_emot_ala","angr2_emot_sca","angr2_emot_fea","angr2_emot_irr","angr2_emot_agg","angr2_emot_ann","angr2_supp_dif","angr2_supp_con","neut1_emot_hap","neut1_emot_sat","neut1_emot_enj","neut1_emot_ala","neut1_emot_sca","neut1_emot_fea","neut1_emot_irr","neut1_emot_agg","neut1_emot_ann","neut1_supp_dif","neut1_supp_con","neut2_emot_hap","neut2_emot_sat","neut2_emot_enj","neut2_emot_ala","neut2_emot_sca","neut2_emot_fea","neut2_emot_irr","neut2_emot_agg","neut2_emot_ann","neut2_supp_dif","neut2_supp_con","indiv_gend_var","indiv_agee_var","indiv_maia_001","indiv_maia_002","indiv_maia_003","indiv_maia_004","indiv_maia_005","indiv_maia_006","indiv_maia_007","indiv_maia_008","indiv_maia_009","indiv_maia_010","indiv_maia_011","indiv_maia_012","indiv_maia_013","indiv_maia_014","indiv_maia_015","indiv_maia_016","indiv_maia_017","indiv_maia_018","indiv_maia_019","indiv_maia_020","indiv_maia_021","indiv_maia_022","indiv_maia_023","indiv_maia_024","indiv_maia_025","indiv_maia_026","indiv_maia_027","indiv_maia_028","indiv_maia_029","indiv_maia_030","indiv_maia_031","indiv_maia_032","exper_init_var","exper_ssid_var","demand","feedb_awar_var","feedb_blef_var","video_awar_var","heard_awar_var","block1.order","block2.order","exper_note_var","happ1.happy","happ1.anger","angr1.happy","angr1.anger","neut1.happy","neut1.anger","happ2.happy","happ2.anger","angr2.happy","angr2.anger","neut2.happy","neut2.anger"
"169",0,1,0,0,0,0,2,0,2,1,6,1,0,1,1,0,0,3,0,0,4,3,0,0,0,0,0,0,3,4,2,5,5,0,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,4,2,1,1,1,1,1,1,2,2,1,1,2,18,3,4,4,5,1,2,4,3,4,3,4,4,1,1,1,1,2,3,3,3,3,1,3,3,3,2,4,2,2,2,3,2,"BAF",271,"pos",4,3,0,0,"Happy1|Anger1|Neutral1","Happy2|Anger2|Neutral2","was a little confused by deceptions, but got the gist of the experiment
remembered which trial he was in
remembered hypothesis",0.333333333333333,1.33333333333333,0,3,0,0,0.666666666666667,1,0.333333333333333,0,1.33333333333333,1.66666666666667
"170",2,1,2,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,1,1,6,2,0,0,0,1,0,1,0,0,1,6,0,0,0,0,0,0,0,1,0,1,3,2,20,5,5,4,3,5,4,5,3,4,2,5,3,5,5,4,3,4,3,5,5,4,3,1,4,5,2,1,2,1,2,4,3,"JOB",272,"neu",4,4,0,0,"Neutral1|Anger1|Happy1","Neutral2|Anger2|Happy2","Pt completed all facial expression trials. Pt stated in debriefing he figured study was more about facial expression effects d/t questions related to doing a facial expression he had just completed. Pt still believed the GSR deception and was unaware of being recorded. ",1.66666666666667,0,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,1,0,0.333333333333333
"171",2,2,0,0,1,1,0,0,0,1,6,0,2,0,0,2,2,0,0,0,1,6,2,2,0,0,1,3,0,0,0,1,4,0,3,0,0,2,2,0,0,0,1,1,0,2,0,0,1,1,0,0,0,1,6,0,3,0,0,1,1,0,0,0,1,6,2,19,4,5,3,4,2,4,4,3,4,2,3,4,3,4,3,3,4,4,4,2,4,3,3,2,3,3,4,4,3,2,2,4,"TSS",273,"neg",4,2,1,0,"Anger1|Happy1|Neutral1","Neutral2|Anger2|Happy2","Unsuccessful manipulation, but participant correctly guessed condition group. Mild suspicions around the board.",1.33333333333333,0,1.33333333333333,0,0.666666666666667,0,0.666666666666667,0,1,0,1,0
"172",0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,3,0,2,1,1,0,1,0,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,0,0,2,4,1,19,5,5,5,5,2,3,4,3,2,2,4,3,1,2,4,4,4,5,5,5,4,5,3,2,5,5,5,3,5,5,5,5,"KLP",274,"neg",1,3,0,0,"Neutral1|Anger1|Happy1","Neutral2|Happy2|Anger2","worst participant I've ever had. Complete and utter waste of time. Should probably throw out data. didn't comply to the tasks didn't pay attention at all and couldn't remember anything i told her and then after retelling her condition and then asking her again  she still didn't know so she refused to pay attention even after having to repeat myself. god bless some people in this world ",0,1.33333333333333,0,1,0.333333333333333,0.333333333333333,0,0,0,1.66666666666667,0.333333333333333,0
"173",0,0,0,0,0,0,1,0,1,2,5,0,0,0,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,1,1,2,5,0,0,1,0,0,0,0,0,0,1,5,0,1,2,0,0,0,0,0,0,1,5,1,18,4,4,4,3,2,4,4,3,3,3,3,2,3,4,3,2,3,2,3,4,4,4,2,2,2,2,2,1,1,3,3,2,"MAM",275,"neg",2,0,2,0,"Anger1|Happy1|Neutral1","Happy2|Neutral2|Anger2","She paid close attention to what I said in the beginning - she did not believe in the facial feedback effect before coming in, and actually agreed with the negative condition. She said that the neutral face had the most effect on her - caused her to feel more relaxed. She suspected deception from experience in previous studies. She also suspected video recording - ""Why would I be left alone in here unsupervised?"" I did not show her the picture - I believed it was superfluous in this case, and I was right. ",0,0.666666666666667,0,0,0.333333333333333,0,0,0.666666666666667,0,1,1,0
"174",1,0,2,1,4,0,0,1,0,1,7,0,0,0,3,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,7,5,6,1,0,0,0,0,0,0,1,7,2,6,5,0,0,0,0,0,0,1,7,1,19,3,3,1,4,2,1,5,3,3,5,1,1,2,1,2,1,1,2,2,5,4,1,4,4,4,5,2,2,1,3,3,3,"KLP",276,"neg",4,0,0,0,"Happy1|Neutral1|Anger1","Anger2|Neutral2|Happy2","N/A",1,0.333333333333333,0,0,4,0,0,0.333333333333333,0,0,4.33333333333333,0
"175",3,3,3,0,0,0,0,0,0,1,3,2,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,3,4,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,1,0,1,4,4,0,0,0,0,0,0,1,0,0,4,4,1,18,4,4,3,2,1,5,3,3,2,4,3,2,2,3,4,3,3,1,5,5,1,5,3,1,3,1,1,2,1,2,2,2,"rev",277,"neu",2,3,1,0,"Happy1|Anger1|Neutral1","Neutral2|Anger2|Happy2","good readings
part made connection to emotion and facial expression organically
didnt suspect expectation to be the question 
believe that exp-->emotion relatively (to a small extent) 
interesting part. good feedback",3,0,0,1,0,0.666666666666667,1.66666666666667,0,0,0.666666666666667,0,0.333333333333333
"176",4,1,2,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,1,2,1,3,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,3,2,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,1,1,1,19,5,5,3,5,1,1,4,2,3,1,5,3,2,3,2,2,3,1,4,5,5,5,2,2,4,3,1,2,1,2,2,3,"JOB",278,"neg",4,2,1,0,"Happy1|Anger1|Neutral1","Anger2|Neutral2|Happy2","I wrote unsure because she basically guessed the experiment - she thinks she believes it, or people in general will believe it, if they are told that they are going to influence their emotions. Pt stated she was well rehearsed in deception in studies, w/ background in psychology in family. ",2.33333333333333,0,2,0.333333333333333,1,0,1,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0
"177",0,0,0,0,0,0,0,0,0,1,5,1,1,2,0,0,0,0,0,0,1,5,0,0,0,2,0,1,1,1,1,4,6,0,0,0,0,1,1,1,1,2,1,7,0,0,0,0,0,0,1,1,1,1,6,0,0,1,0,0,0,2,1,1,1,7,1,19,5,4,2,5,3,4,4,4,2,4,3,4,5,4,3,4,2,5,2,2,4,4,2,3,5,4,2,2,1,4,4,3,"JOB",279,"pos",2,3,0,0,"Anger1|Happy1|Neutral1","Happy2|Neutral2|Anger2","Participant did not guess experiment. Participant does believe facial expressions can influence emotion, but seemed to be based on influence per comment 'I don't really know a whole lot about this'",0,0,0,1,0,1,1.33333333333333,0,0,1.33333333333333,0.333333333333333,1.33333333333333
"178",4,2,3,0,0,0,0,0,0,1,3,3,2,2,0,0,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,1,5,2,1,1,0,0,0,1,0,0,2,4,2,1,2,0,0,0,0,0,1,2,6,0,1,1,0,0,0,0,0,0,2,5,1,21,4,4,4,2,2,5,5,3,5,2,4,3,2,3,4,2,4,4,4,3,2,2,2,2,4,2,2,4,3,3,3,3,"JOB",280,"neu",1,3,1,0,"Anger1|Happy1|Neutral1","Anger2|Happy2|Neutral2","Participant felt like the GSR portion of the experiment did not make much sense. Participant had some suspicions of being watched d/t participating in an experiment before this experiment for eye tracking. Pt felt like smiling made her happier, but did not mention the scowling portion of the trial. Pt stated that making a neutral face made her try not to laugh",3,0,1.66666666666667,0,1.66666666666667,0.333333333333333,2.33333333333333,0,1.33333333333333,0.333333333333333,0.666666666666667,0
"179",0,2,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,18,4,4,2,3,4,4,5,4,5,1,2,3,1,3,2,3,3,2,3,4,3,2,3,2,3,2,2,2,3,3,3,3,"JOB",281,"neg",2,3,0,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","Felt like certain expressions may cause emotions such as smiles for happiness, but did not feel anything for scowls and anger, or in the neutral condition. Did not see how GSR would be effected, but stated it could be due to ""emotions cause the brain to have a response and it would go to your hand""",0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0,0,0
"180",0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,3,1,18,3,4,3,5,2,3,5,4,3,1,2,5,3,4,4,4,5,4,3,4,5,2,3,5,4,4,2,1,3,3,5,4,"rev",282,"neg",2,0,1,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","part believes that expressions inf emotion, but emotions do not inf expressions

",0,0,0,0,0,0,0,0,0,0,0,0
"181",1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,1,20,3,4,3,4,4,4,4,5,4,3,3,2,4,4,3,2,4,2,5,5,4,5,5,5,5,5,5,3,4,4,4,4,"JOB",283,"neg",0,0,0,0,"Anger1|Neutral1|Happy1","Anger2|Happy2|Neutral2","Participant thought this experiment was about the GSR story. Participants does not feel like facial expressions impacted her emotions. Pt did not know she was being recorded. Pt seemed tired for most of the study and did not have much to say.",0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0,0,0
"182",0,1,0,0,0,0,0,0,1,1,7,1,1,0,0,0,0,0,0,1,1,7,0,0,0,1,0,0,1,1,0,1,7,0,0,0,0,0,0,1,1,1,1,7,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,7,1,18,3,4,2,4,5,5,5,5,3,4,4,2,3,4,4,3,4,5,5,4,5,4,2,4,5,5,5,3,4,4,3,3,"BAF",284,"pos",4,3,1,1,"Anger1|Neutral1|Happy1","Happy2|Neutral2|Anger2","mentioned facial expression at first question, mentioned emotion causing GSR readings at 3rd question, knew group, questioned if recording a little bit during the study but dismissed the idea, Dr. Bob mentioned study in class",0.333333333333333,0.333333333333333,0,0.666666666666667,0,0,0.666666666666667,0.333333333333333,0,1,0,0
"183",1,1,1,0,0,0,0,0,0,1,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,1,1,0,0,1,4,2,20,4,4,4,4,3,3,5,3,3,4,2,5,4,4,4,5,2,2,1,3,4,3,3,2,4,2,1,1,2,4,4,4,"JOB",285,"neg",2,4,2,0,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","Pt had some thoughts of being recorded, thinking about proof of completion of trials. Pt stated he did not feel he was impacted in this study, but feels in a more ecologically valid scenario, i.e. being relaxed at home or smiling then, he would feel happier in that context. Pt does facial expressions influence emotion, contrary to being in the negative demand group. Pt had brief thoughts of ""he told me they don't believe that, but I don't know about that""",1,0,0,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0.333333333333333
"184",0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,2,18,4,4,4,5,3,3,4,2,2,4,5,4,4,4,4,3,3,4,2,4,5,2,3,2,4,4,1,1,1,4,4,4,"JOB",286,"neg",2,0,1,0,"Happy1|Anger1|Neutral1","Anger2|Neutral2|Happy2","Pt does not believe expressions influenced his emotions. Pt stated you are basically in charge of your own emotions. Pt suspected recording, but was not sure. Pt thinks nerve use of facial expressions would impact GSR readings.",0,0,0,0,0,0,0,0,0,0,0,0
"185",1,0,2,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,2,4,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,3,1,20,4,4,4,4,3,3,4,3,2,4,2,3,4,4,3,4,5,4,4,4,3,3,3,3,2,1,1,1,2,4,5,4,"BAF",287,"neu",1,3,1,0,"Neutral1|Anger1|Happy1","Neutral2|Happy2|Anger2","guessed facial expression/emotion connection
believed in FFH
knew she was in no demand group",1,0,0,0.666666666666667,0,0,1,0,0,1,0,0
"186",0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,2,2,3,3,4,0,0,0,2,0,0,0,0,1,1,3,0,0,0,0,0,0,2,2,3,4,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,19,3,4,3,5,2,2,3,2,1,4,4,3,2,3,3,3,5,3,4,4,5,5,3,2,1,3,3,3,3,4,3,4,"KLP",288,"neu",0,1,0,0,"Anger1|Happy1|Neutral1","Happy2|Anger2|Neutral2","she misunderstood the smiling instructions because she was doing each side of her face individually which meant she never actually smiled ",0,0.333333333333333,0,0.333333333333333,0,0,0,2.33333333333333,0,2.33333333333333,0,0
"187",1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,18,2,3,2,4,4,3,3,3,4,3,2,2,4,4,3,3,3,4,2,2,4,5,3,2,2,4,4,2,5,5,5,5,"RCM",289,"pos",1,4,0,1,"Neutral1|Happy1|Anger1","Happy2|Neutral2|Anger2","During the Happy trial: subject did not seem to understand the instructions clearly at first as the smile was weak and they looked confused. However the second time through the smile was clear and recognizable. During the Anger trial: Subject had confused look upon first try and did not resemble a scowl, yet in the second trial they seemed to understand the instructions better and had a more prominent scowl that still had slight confusion to it. In the neutral trials, a blank face was achieved both times. During debriefing the subject was extremely nervous and focused on trying to give a ""correct"" answer rather than just stating what they felt. In the end, important thoughts about the experiment were found only through extensive assurance and questioning. The subject was chewing gum through the entire experiment. ",0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0,0,0
"188",1,1,2,0,0,0,0,0,0,1,6,1,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,1,1,6,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,6,1,20,5,5,4,5,4,3,3,5,3,4,3,3,3,4,4,4,4,4,3,4,5,3,3,4,3,4,3,3,3,3,2,4,"CGS",290,"pos",4,3,1,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","Completely understood the manipulation and guessed her group correctly. Wondered if she was being recorded due to the focus on facial expressions but it was still a surprise. Said ""I kinda liked the deception"" on her way out the door.",1.33333333333333,0,0,0,0,0,1,0,0,1,0,0
"189",0,0,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,4,2,18,4,4,5,4,2,1,4,2,5,1,5,3,2,5,5,4,5,5,5,2,3,4,2,3,1,4,4,1,5,5,5,5,"rev",291,"neg",3,4,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","part is a deep thinker

part disagreed with our inital NEG COND. hyp. 

believes fac exp----> emotion. 
Agrees with our actual res. question",0,0.666666666666667,0,0,0,0,0,1,0,0.666666666666667,0.333333333333333,0
"190",0,1,0,0,0,0,1,0,2,1,3,1,2,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,2,1,3,0,0,0,0,0,1,1,1,2,1,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,18,4,4,3,4,3,4,4,2,3,4,4,3,2,3,2,3,2,3,5,5,5,5,2,4,4,4,5,5,2,3,2,2,"rev",292,"neg",3,3,1,0,"Happy1|Neutral1|Anger1","Neutral2|Anger2|Happy2","part disagreed with NEG COND hyp

really insightful part, good thinker",0.333333333333333,1,0,1,1,0,1.66666666666667,0,0,1.33333333333333,0,0
"191",0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,23,1,1,1,1,4,2,3,2,2,1,3,1,2,1,2,4,4,1,2,4,2,3,1,2,1,1,1,1,4,5,5,5,"KLP",293,"neg",4,1,0,0,"Happy1|Anger1|Neutral1","Anger2|Happy2|Neutral2","she said that she responded with slightly happy to most of the questions not due to the smiling making her feel happy but because she felt silly being in a room making faces to herself. this silly feeling made her feel slightly happy which is why she responded the way she did. also she said in regards to her own beliefs about the facial feedback effect that she thinks if you smile long enough you would feel silly and that would make you happy but she doesn't think frowning for any duration would evoke an emotion of unhappiness. ",0.333333333333333,0,0.333333333333333,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0
"192",0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,1,4,1,18,4,5,5,5,4,4,4,3,3,2,3,3,5,4,3,2,2,3,1,4,5,4,1,3,5,5,4,4,3,4,4,4,"RCM",294,"neg",1,0,0,0,"Anger1|Neutral1|Happy1","Neutral2|Happy2|Anger2","Believed scowling had more effect on emotions than smiling. Did not believe that facial movements affected emotions at all. Thought the electrodes and BioPac machine to be very convincing for the deception. Mentioned that she has heard of the facial hypothesis before but did not believe it even before this study. Was slightly confused by the wording of some questions and struggled to answer. Completely unaware of any deception before it was revealed. Believed in the negative hypothesis before the experiment began. ",0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333
"193",2,3,3,0,0,0,0,0,0,1,3,4,3,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,2,0,2,1,5,0,0,0,0,0,0,3,2,0,3,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,19,3,4,4,5,2,3,3,1,1,5,4,3,2,5,5,4,4,2,2,4,4,3,3,4,4,3,2,4,4,4,4,4,"RCM ",295,"neu",0,NA,1,0,"Anger1|Happy1|Neutral1","Neutral2|Happy2|Anger2","Subject was very quick to connect facial movements with the interference of skin readings. Proceeded to connect to facial movements with readings and emotion after brief questioning. Already believed that facial movements affect your emotions before the study began, regardless that they had no notion of the facial feedback hypothesis. Knew they were in no demand after explaining the difference in the three groups. Not surprised by the deception regarding our hypothesis due to previous experience in psych studies. Had suspicions about being recorded, and stated that they searched for a webcam during the experiment. Regardless of suspicion, the subject completed the experiment with mostly clear facial expressions in the proper timing.    ",2.66666666666667,0,0,1.33333333333333,0,0,3,0,0,1.66666666666667,0,0
"194",2,1,2,0,0,0,0,0,0,1,3,2,1,1,0,0,0,0,0,0,1,2,2,1,3,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,1,3,3,0,2,1,0,0,0,0,0,5,5,1,1,1,0,0,0,0,0,1,5,5,2,21,3,4,4,2,3,4,5,3,3,2,2,3,3,3,3,3,3,3,4,4,2,4,4,2,4,4,4,2,3,4,4,4,"rev",296,"neu",2,3,3,0,"Neutral1|Happy1|Anger1","Neutral2|Anger2|Happy2","part was very aware of deception
very smart and perceptive
questioned initial purpose ---> NOT ABOUT GSR
*** this is actually my brother but he doesnt know anything about the study before coming in today",1.66666666666667,0,2,0,1.66666666666667,0,1.33333333333333,0,0.666666666666667,0.333333333333333,1,0.333333333333333
"195",0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,1,7,1,18,1,5,5,5,4,4,4,5,3,3,2,3,2,3,3,2,3,4,5,5,3,4,1,2,4,3,3,1,2,4,4,4,"JOB",297,"neg",2,0,1,0,"Neutral1|Happy1|Anger1","Neutral2|Happy2|Anger2","Pt does not believe facial expressions impact emotions, but think that emotions impact facial expressions. Pt had glasses glare in video feed, and had bangs over eyebrows, and was difficult to read facial expressions at times. Pt stated she was used to deception d/t doing a study a week prior",0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,0
"196",2,1,1,0,0,0,0,0,0,1,6,1,0,2,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,1,1,7,0,0,1,0,0,0,1,1,2,1,3,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,2,0,2,1,3,1,18,4,4,3,4,2,5,5,4,5,2,1,4,3,4,4,2,3,4,5,5,5,5,4,4,5,5,3,3,3,5,5,5,"JOB",298,"pos",1,4,1,0,"Anger1|Happy1|Neutral1","Anger2|Neutral2|Happy2","Pt thought study was ""off"" but said she can see why GSR would be changed by emotions and facial expressions because ""it's all connected."" Pt believe facial expressions do impact emotions. She did not know she was recorded, but felt like the study was 'too private' so she seemed suspicious regarding being recorded",1.33333333333333,0,1,0.333333333333333,0,0.666666666666667,1,0,0.333333333333333,1.33333333333333,0,1.33333333333333
"197",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,1,19,3,5,4,4,2,3,4,2,2,1,2,2,3,2,2,3,3,3,4,5,5,4,3,2,3,3,2,1,2,2,2,2,"BAF",299,"neg",4,0,0,0,"Happy1|Anger1|Neutral1","Happy2|Anger2|Neutral2","did not believe in FFH
knew which group she was in",0,0,0,0,0,0,0,0,0,0,0,0
"198",3,1,2,0,0,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,3,1,3,0,0,0,0,0,0,2,1,2,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,18,2,2,4,3,3,2,3,4,3,2,2,2,2,2,2,3,3,3,2,4,4,3,2,3,2,2,2,2,2,1,1,2,"CGS",300,"pos",4,3,1,0,"Anger1|Happy1|Neutral1","Happy2|Anger2|Neutral2","She understood the facial expression/emotion link. She kid of believes the effect, maybe as a placebo. She guessed the right group. She wondered about the webcam but since there was no red dot she thought it was probably off.",2,0,0,2.33333333333333,0,0,1.33333333333333,0,0,1.66666666666667,0,0
"199",3,2,4,0,0,0,0,0,0,1,6,1,1,1,0,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,6,2,19,2,4,4,3,1,2,2,4,3,2,3,4,2,4,2,4,3,2,2,5,3,5,3,3,4,2,3,1,2,3,4,4,"TSS",301,"neg",4,2,0,0,"Happy1|Anger1|Neutral1","Neutral2|Happy2|Anger2","Participant correctly guessed negative demand group, but believed the facial feedback hypothesis would only work for smiling.",3,0,0,0.333333333333333,0,0,1,0,0,0.333333333333333,0,0
"200",3,2,3,0,0,0,0,0,0,2,4,2,1,2,0,0,0,0,0,0,1,3,2,1,4,0,0,0,0,0,0,4,6,2,3,2,0,0,0,0,0,1,3,6,3,1,4,0,0,0,0,0,0,5,6,3,3,3,0,0,0,0,0,0,4,6,1,18,4,4,3,4,3,4,3,2,2,4,4,3,3,4,5,4,3,4,2,3,4,3,2,2,4,3,2,2,1,5,5,3,"TSS",302,"neu",3,1,4,0,"Neutral1|Anger1|Happy1","Happy2|Anger2|Neutral2","Despite being in the control group, the participant correctly guessed that we were interested in the effects of facial expressions on emotion.",2.66666666666667,0,2.33333333333333,0,2.66666666666667,0,1.66666666666667,0,2.33333333333333,0.333333333333333,3,0
"201",3,0,2,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,4,1,19,4,3,4,2,2,3,4,4,3,3,4,4,3,4,4,2,3,4,4,3,3,4,2,3,3,2,2,2,3,3,4,4,"JOB",303,"neu",1,3,0,0,"Happy1|Neutral1|Anger1","Neutral2|Happy2|Anger2","Pt stated she was mostly focused on the GSR readings. Pt stated she can see how emotions and GSR could be connected. Pt knew which group she was in. Pt states she feels like that can definitely have an impact on answers, as being in the control group she was only focused on GSR. Pt stated she did feel some happiness after doing the happiness trials, but not the other 2 trials. She stated ""it felt like following directions."" Pt stated she thought it was weird she was in a room by herself, but did not know she was being recorded.",1.66666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0
